,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,,,,,,,,,,,,,,,,,,,,,,,,,,3.4998049158793303,2.567318838984296,1.8762719393773015,4.8312448686878255,-1.4873042462725516,-0.31683289145242227,2.0701205556877977
1,,,,,,,,,,,,,,,,,,,,,,,,,,3.6519129419942713,3.902617368265444,3.803890059607183,9.192814866895999,1.441467956494981,1.8796207338939745,4.215354862082533
2,,,,,,,,,,,,,,,,,,,,,,,,,,4.159656978255065,3.23691078405763,2.8396135500408555,4.904673605963872,0.036222271481875935,2.6611168645913166,5.5742293880855875
3,,,,,,,,,,,,,,,,,,,,,,,,,,6.453601574844826,3.399410356038026,4.168989395745686,5.513454127757611,1.79687211061382,4.601621208850044,6.38076416303166
4,,,,,,,,,,,,,,,,,,,,,,,,,,5.04986754979687,3.351182736092789,3.7100401827608667,9.303319990337187,4.13415064882176,3.6984284083697236,4.879053184744278
5,,,,,,,,,,,,,,,,,,,,,,,,,,4.932053832281084,2.5954949631300863,2.4520048743353087,4.043376738290341,1.1895928033891263,1.520154123211576,1.761277829278374
6,,,,,,,,,,,,,,,,,,,,,,,,,,5.268597556873839,4.166435851560164,3.1780137976237985,13.805462703292791,2.6924472364403584,2.3050530282410673,2.848973992084922
7,,,,,,,,,,,,,,,,,,,,,,,,,,5.974805940785103,2.515549202837461,2.634118648852568,4.629896317854283,3.209154677754124,3.5133245553562094,3.3622163068498847
8,,,,,,,,,,,,,,,,,,,,,,,,,,4.8203267631625355,4.632192096990345,3.298128755856432,9.305979091835194,2.1792946020449575,3.693903951498512,4.246753755297869
9,,,,,,,,,,,,,,,,,,,,,,,,,,5.11798009856453,4.505317006543277,2.9904384899844705,1.7348315401596692,1.4757007739421237,1.7187143071297886,1.2896541353863902
10,,,,,,,,,,,,,,,,,,,,,,,,,,4.519920275277215,3.4923215493614106,2.56392027030931,10.476335802316223,3.4270965075851167,8.217769920600054,6.352501445165831
11,,,,,,,,,,,,,,,,,,,,,,,,,,6.263183188662978,3.9220237151099773,2.5253842419610453,7.648283791053542,2.5744164010768,7.24301263823707,7.605463247085037
12,,,,,,,,,,,,,,,,,,,,,,,,,,5.767963504885001,4.2700438290642655,3.128774745982377,3.540969850113091,1.7901041489986107,2.9040815412022476,1.7614772364956937
13,,,,,,,,,,,,,,,,,,,,,,,,,,3.6963546005942707,3.2497917445767968,2.6317248882920596,6.270441791290648,2.914167045321331,1.0988455998604194,1.7554386781964235
14,,,,,,,,,,,,,,,,,,,,,,,,,,4.241879708603441,6.63376612893895,1.8426783746825663,4.584874557788829,-1.40761892134077,-0.41248699179923093,-2.2660333026972155
15,,,,,,,,,,,,,,,,,,,,,,,,,,4.1086395454089555,4.438261487433382,3.401942562701026,6.242670988696214,1.8621619883969187,0.832541393742082,0.25274973717039745
16,,,,,,,,,,,,,,,,,,,,,,,,,,3.4528912969395478,6.787902445434858,3.2882454239561425,4.385612148744404,3.5117612385414643,2.5983298191181152,3.2853226544796112
17,,,,,,,,,,,,,,,,,,,,,,,,,,3.311555772010606,3.6224091165500836,2.3604499444164593,4.113057160975553,2.1205279542047815,0.3866218033251372,0.7207383622498285
18,,,,,,,,,,,,,,,,,,,,,,,,,,5.229238983317869,11.053325559579795,4.838800741838285,7.158206858293077,5.910037166898951,7.459553810176985,4.812129967426489
19,,,,,,,,,,,,,,,,,,,,,,,,,,5.79865657312113,4.672397761850724,2.086051573357301,7.370182050892402,5.954536653469024,4.955270973748902,4.754341040175102
20,,,,,,,,,,,,,,,,,,,,,,,,,,5.3000441026074006,6.208748750673901,3.9126537014811564,4.8488120432569914,2.795610705481791,2.241829291705049,3.1752379804567044
21,,,,,,,,,,,,,,,,,,,,,,,,,,5.816626055523387,4.508058369749143,3.832803132667089,10.526234156273079,7.660398834564158,4.790007615989467,4.680578361589874
22,,,,,,,,,,,,,,,,,,,,,,,,,,7.5633231224181,5.532263268434864,4.908695680269284,8.954962045800947,3.686261605236556,3.392022362646917,4.589322062713747
23,,,,,,,,,,,,,,,,,,,,,,,,,,16.17287960021065,15.332535973003582,5.201873000634223,10.66373750069378,17.96361657398331,9.134698010845668,12.02800453989583
24,,,,,,,,,,,,,,,,,,,,,,,,,,4.538659939607142,12.937196826544914,7.73084540626394,7.741706958934309,12.638388041120038,9.925333223459054,15.940877803481515
25,,,,,,,,,,,,,,,,,,,,,,,,,,10.569885957113575,9.29485210933803,7.172900503455571,8.365969210480147,7.1082737434992795,4.900820613401502,5.765034496836065
26,,,,,,,,,,,,,,,,,,,,,,,,,,4.892026937771424,6.92488823894435,3.2744096276088945,10.121988092488206,6.882168575727881,4.5861464823755185,3.3804148607082407
27,,,,,,,,,,,,,,,,,,,,,,,,,,13.062165966798363,6.951674728174203,8.191468348912084,12.066446994150644,10.700879226455745,12.982190626787121,10.174513633790946
28,,,,,,,,,,,,,,,,,,,,,,,,,,6.208661469856779,5.63703957457147,3.2329791673402015,10.283828143852894,4.26968936438326,1.58826387027076,3.0836958022068983
29,,,,,,,,,,,,,,,,,,,,,,,,,,4.96506842755364,5.359046176030547,3.823309480596037,8.455441154801962,37.967292290683645,2.986694230764545,3.09276083524169
30,,,,,,,,,,,,,,,,,,,,,,,,,,5.24580902342749,6.920505779025682,4.1831141979956525,4.675649922038073,10.278927881939078,12.908183465874895,5.8529967677915975
31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9008909053201304,6.046143360623299,3.079319617308519,7.695492074938557,7.522433990700576,4.647649842887434,4.100002025719789
