,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2806504175997826,0.34058956766040166,0.3768841015001258,0.5309031529109096,0.5275965805584487,0.6359764990273176,0.6626189853320551
1,,,,,,,,,,,,,,,,,,,,,,,,,,0.23958124070408335,0.27321545115368706,0.32212221808062996,0.3990515414159926,0.44986576414873725,0.5331630082775811,0.5692289854956192
2,,,,,,,,,,,,,,,,,,,,,,,,,,0.29610489321123434,0.3130973860847442,0.378569327245635,0.489118033048271,0.5165081050955069,0.6228736806238779,0.6516297260744579
3,,,,,,,,,,,,,,,,,,,,,,,,,,0.3186988208107779,0.33524648308557414,0.3940968882945011,0.5242742504030075,0.5463541673586055,0.6787875918547878,0.7019893012308399
4,,,,,,,,,,,,,,,,,,,,,,,,,,0.19886921696897003,0.22667280719463456,0.2739084143671654,0.36342632991214585,0.3769287388215092,0.4761001300511205,0.4803366197345101
5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3505907084606666,0.3827492161111578,0.419755439273605,0.5490000594880745,0.598303755895589,0.7207014976420886,0.735483947345417
6,,,,,,,,,,,,,,,,,,,,,,,,,,0.29250694822659906,0.3003308718358506,0.34609025289642115,0.4414870729829862,0.4822711308950345,0.5836392987699777,0.5961344107537221
7,,,,,,,,,,,,,,,,,,,,,,,,,,0.29238306361888233,0.3230458123471256,0.3445130037806799,0.4362252370453855,0.48677464030996526,0.580750230254658,0.5884399963918757
8,,,,,,,,,,,,,,,,,,,,,,,,,,0.2957038525667019,0.33591193081366666,0.35500129670421054,0.44397136281256194,0.5232232161615473,0.5878494570812972,0.5942180071388773
9,,,,,,,,,,,,,,,,,,,,,,,,,,0.3120441851868262,0.3165293228118971,0.3574877530043917,0.42735201954149454,0.5305681847856643,0.5838424794489708,0.5850615066145367
10,,,,,,,,,,,,,,,,,,,,,,,,,,0.35685134497872906,0.32401921324338245,0.342027386890629,0.43250128222753753,0.517640335830712,0.5546996277726566,0.5264712994600657
