,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,5.705332275109296,3.2200618349710215,3.0888154788721547,9.068275231810109,12.728223546974682,1.8840234377451632,5.04523602913659,5.328368019258416,5.453637043328217,1.2683054058875005,5.798510083731831,3.1963978930457424,2.994752693842894,3.3934994792343343,1.6832894781536631,1.7559374214646144,2.4107568050327104,1.271364002348455,4.572712503118534,1.5166876165071925,1.6480280080170098,1.7521353918384208,1.9625090834614844,4.222261840669305,6.00122111053758,3.2428694948312216,1.7482448594393034,2.558701872952113,1.5643474392211494,-1.7306454278605752,-1.0074549809339344,3.9938422779491187
1,2.4696147264294686,5.107355132953925,6.452494968329388,17.337474634125094,10.774718635285662,3.5502250899028733,8.647977940008401,8.148495199559497,5.67890808015142,8.115181876966645,5.657466953031332,5.810741997691505,5.598003311125332,4.127650283746316,2.841745312934134,4.3900647104189705,11.23571257286821,5.6836179511305875,12.469947476763489,5.32231387433524,4.059728156346856,4.209714829303825,3.947226689216254,9.695171785890306,9.735949322409525,5.681032016334283,3.2025500404420657,5.221514690299313,5.958917889084593,1.0379249457829485,5.42977608605723,7.090561636999576
2,4.388357798182199,5.437923401045793,9.425963803964093,5.539784692166196,34.43567478276585,3.247313922235714,7.08906033480273,13.69400123168806,4.61499590895055,5.660180984886233,5.160057140852151,7.50881906717723,4.717206762445579,3.5719732631811962,4.341509083412982,3.108695388081946,10.42692902460192,1.7717133467153658,7.432690901268001,3.5703411875221573,3.6562089878974735,3.1911913952304523,3.1750891896222133,6.14080954439895,13.051342253938838,3.9431089725657067,3.138404757107962,5.5869650827950315,4.516477105096112,1.3368426506491624,2.446823209553158,9.226960574240222
3,0.9542337825003874,1.649489230289451,3.312847602679433,4.701769266792265,6.403190186445843,1.9374997277609063,6.427722659982441,5.4384538067162085,3.0535417949276398,1.5780441656308675,5.14872433271828,4.563030305280235,1.536283608855478,1.9701051363250055,1.0696965197874122,1.5613057108023003,2.5300509691955932,-0.2283091762997508,5.538249405959851,4.008536248354022,2.477094394945891,1.7714881972126622,2.3430644596905847,4.35639668191231,6.1888461391133145,2.5474271916350992,2.0109824558941813,7.242634367711192,1.7516414575897516,-2.4781734370131083,1.4952162748830138,20.510185830076633
4,2.7788031638613964,4.618845850605655,3.6221657436086114,3.9405978679145304,11.96767441771097,2.540052685404353,9.460546866233987,7.894609638975813,6.143398122049478,3.1579009491229564,14.56840578530764,5.971898720689581,1.7174969821192145,3.429916047709645,2.084479598404214,2.6271252511376,3.3565921771766174,1.004850918639194,17.906404144893102,5.01324924727344,7.034792095869333,3.2757282912165704,2.1240015194006414,3.7215486159829156,7.16687237707447,5.481228602347662,2.6497868904939006,8.945749244041979,1.7377644343351997,0.7021753762623444,4.636034520687324,5.7653457851095
5,1.896212368130835,2.125415352699394,5.284478735309146,3.021985536692725,4.43608275034971,1.230004698829457,5.183765727923567,1.5188012871695087,2.1808265223457703,0.13202490027716077,5.3049423473447845,1.9456189585725514,0.6593923288612334,-0.6172417187808251,-0.7147426760047924,-0.7613831160284786,0.46680357633590236,-1.0415097620250908,6.530905331884972,4.331728719968108,1.8655941396147833,1.573542043853621,1.4502510616574182,5.407228238070721,9.515720591106394,2.670980007023111,2.7682623221850386,7.101760424335045,0.2596415318558389,-3.5938431960102695,2.7937533136901327,10.313217506807643
6,7.139939120462347,9.766930416777416,4.790706108972003,5.1280834801146,12.385994413735474,4.388796394773587,10.088490825923696,17.115882292922375,5.742291318028212,3.012874984668042,10.248338006389254,4.565575468490317,2.3868825617087053,2.6551489992959536,2.187490298846564,3.3876125285808225,4.208844411431628,1.644925423728182,6.5786516162383455,11.92052511002177,4.432987232317737,7.284616731937754,3.065274344863028,4.361839568751462,6.826354414377788,4.413446729646303,3.5419368596220053,6.1141107605181455,2.3284937457995283,2.079416547264304,4.353258622203131,5.126155473433529
7,8.105141882828297,5.546587620676153,6.286401116695369,5.79336180623293,4.831024484714774,2.011536633585451,9.115823448933218,2.6952832694355755,1.6147485712778635,1.3964186241435188,6.726448017668748,4.893784652710876,3.426754019587609,0.8157486454447215,0.012230215825511809,0.8914160937456439,2.5205280272647905,1.165889387629093,13.521561074796677,6.290198801538702,5.691292781433364,3.408518164445386,2.5415964034155736,6.986619335720531,8.727493323290966,4.425678375530645,3.11307802478873,9.110557513974143,2.016611880056182,1.0316303096894748,6.290724347372172,10.39527976158582
8,2.9444798651895274,2.199191691023135,2.163724877250711,1.8100995445892314,5.552330061434167,1.6423420037489085,5.887194669625772,1.8112143446335778,3.3350631339379198,1.4025304488601562,3.37353914790198,1.526845707106858,1.1130486163186517,0.9572543939930063,-1.3012454304657084,0.6226916019171537,1.3681097175573804,0.3777456093585017,2.3086548967125267,3.5501103938573464,1.9111892557034913,2.2040936039950467,2.0543230671276365,7.327957656252312,17.771397774213487,3.4769091316847285,3.7129690711785948,7.375799485845784,1.8844270519340516,4.290259744410668,3.927367770083597,5.169569957783952
9,4.548254733520002,3.946808320904167,1.7551937512406321,1.7976078815913077,3.994878363587546,1.8613933322131138,7.77297529021014,2.21166042004211,5.331771242704157,0.6873201407870712,3.770394904329653,1.2397225806558396,1.794135335651585,0.5817299211432821,-1.1207680312309924,1.025942955426277,1.8790155729374403,-0.49692325876778665,6.263098149633869,4.1973386651403155,3.39801958982072,1.7342368954911302,3.206737218964693,12.936590346713134,22.27156549957514,9.028814584069993,3.4411023674018204,5.722431568050839,2.234465119682627,7.765600333443943,5.130939776857337,9.79731934934853
